    Holiday Expenses,110.8,107.515,108.576,105.764,101.896,98.11,99.673,98.5,97.929,97.372,97.075,96.657,96.371,98.017,100.889,99.292,100.517,99.304,100.129,98.067,97.478,96.63,97.561,95.444,95.676,95.83,97.256,95.542,95.405,94.825,95.606,94.389,94.02,94.443,94.694,93.619,94.606,94.641,95.168,91.547,91.015,92.314,93.772,90.671,91.323,92.391,92.801,90.047,90.503,90.754,90.712,87.765,86.566,84.365,83.94,81.574,84.585,87.368,89.12,86.676,86.5,84.806,85.159,80.148,80.672,78.709,77.659,72.558,74.015,76.874,78.487,75.011,75.814,73.539,74.344,73.307,73.418,73.229,74.46,69.698,70.689,76.984,76.718,74.442,76.542,75.35,75.959,75.875,75.893,72.966,73.036,70.314,69.716,68.667,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Package Tours,113.868,112.205,112.569,108.588,105.015,102.263,102.056,100.032,99.329,98.689,98.75,98.286,97.915,99.827,101.413,99.318,100.442,98.828,99.748,97.445,96.955,96.616,97.503,94.99,95.5,96.071,97.334,95.937,96.293,95.861,96.608,95.275,94.968,95.838,96.655,95.489,95.742,95.196,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Hotels & Other Expenses,102.905,95.444,98.297,98.493,93.871,87.42,93.539,94.556,94.327,93.984,92.767,92.462,92.398,93.357,99.539,99.225,100.707,100.53,101.599,100.466,99.496,96.683,97.787,97.196,96.355,94.9,96.955,94.015,91.981,90.825,91.743,90.972,90.363,89.061,87.13,86.407,90.219,92.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
  Education,105.314,105.143,103.459,102.91,102.499,102.121,101.437,100.726,100.316,100.053,99.711,99.428,99.222,99.118,100.567,99.972,99.782,99.679,98.474,97.843,97.338,96.989,95.45,95.406,94.577,94.264,93.064,92.874,91.643,91,90.173,89.78,88.816,88.81,86.993,86.659,86.113,85.922,84.393,83.789,83.157,82.932,81.051,80.809,80.376,79.676,77.831,77.67,77.017,76.839,75.703,75.221,74.06,73.666,72.329,72.336,72.103,72.058,71.301,71.557,72.138,71.672,69.774,69.06,67.175,67.867,67.253,66.896,66.264,66.195,65.376,64.997,64.134,63.98,63.28,62.603,62.434,62.186,61.429,61.441,59.481,59.348,58.919,58.832,58.029,58.075,57.902,57.87,56.581,56.21,55.799,55.711,54.483,53.977,53.664,53.71,53.513,53.437,51.884,51.898,51.02,50.783,49.463,49.457,48.487,48.399,48.148,48.123,47.193,47.033,46.125,46.052,45.07,44.995,44.284,44.04,43.568,43.263,42.869,42.767,42.091,41.958,41.188,41.17,40.343,40.064,39.16,39.112,37.436,37.106,35.353,34.949,34.239,33.334,32.608,32.486,31.171,31.105,30.784,30.384,30.127,29.57,28.838,28.703,27.748,27.784,27.659,27.573,27.389,27.213,26.194,25.64,25.491,25.265,25.26,25.268,24.581,24.212,23.691,23.563,23.547,23.509,22.9,22.9,22.9,22.9,22.662,22.571,22.514,22.209,21.324,21.185,21.054,20.971,19.711,19.598,19.357,19.357,19.354,18.462,18.462,18.462,17.92,17.92,17.649,17.514,17.514,17.514,17.36,17.283,17.283,17.283,17.26,17.249,17.249,17.249,16.721,16.457,16.457,16.457,15.969,15.725,15.725,15.725,15.725,15.594,15.594,15.594,15.594,15.745,15.82,15.82,15.82,15.82,15.499,15.499,15.499,15.499,15.179,15.179,15.179,15.179,15.42,15.42,15.42,15.42,15.701,15.701,15.701,15.701,15.218,15.218,15.218,15.218,15.578,15.578,15.578,15.578,15.412,15.412,15.412,15.412,14.93,14.93,14.93,14.93,14.874,14.874,14.874,14.874
    Tuition & Other Fees,105.338,105.173,103.477,102.93,102.524,102.142,101.45,100.729,100.314,100.049,99.704,99.417,99.208,99.104,100.569,99.975,99.78,99.676,98.446,97.808,97.299,96.945,95.38,95.335,94.505,94.189,92.975,92.782,91.534,90.882,90.05,89.652,88.687,88.681,86.84,86.503,85.952,85.759,84.215,83.597,82.952,82.72,80.776,80.535,80.097,79.373,77.471,77.331,76.666,76.483,75.367,74.96,73.772,73.365,72.005,72.03,71.783,71.727,70.956,71.273,71.892,71.411,69.448,68.769,66.866,67.589,66.952,66.677,66.034,65.961,65.118,64.8,63.906,63.745,63.021,62.358,62.195,61.937,61.166,61.181,59.165,59.049,58.652,58.643,57.816,57.864,57.726,57.695,56.406,56.058,55.643,55.577,54.259,53.733,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Primary Education,99.259,99.259,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,104,104,104,104,104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
      Secondary Education,99.283,99.283,100.434,100.434,100.434,100.434,100.422,100.422,100.422,100.422,100.389,100.389,100.389,100.389,99.866,99.866,99.866,100.404,100.086,100.086,100.086,100.635,100.49,100.49,100.49,100.49,98.991,98.991,97.475,97.475,97.395,97.395,97.395,103.235,103.788,103.788,103.788,103.788,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"      Other General, Vocational & Higher Education",100.887,100.785,100.617,100.027,99.64,99.468,99.214,98.497,98.102,97.84,98.062,97.687,97.358,97.221,100.462,100.184,99.805,99.549,98.637,98.167,97.496,97,95.108,95.033,93.887,93.391,92.544,92.325,90.924,90.38,89.997,89.541,88.673,88.644,87.252,86.673,85.754,85.596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
      Enrichment & Supplementary Courses,115.92,115.581,110.069,109.436,108.864,107.952,106.192,105.237,104.653,104.3,102.744,102.541,102.5,102.426,100.977,99.583,99.686,99.753,97.752,96.679,96.325,96.061,94.702,94.7,94.213,94.127,92.201,92.006,90.924,89.938,88.159,87.767,86.414,85.279,82.179,82.172,82.118,81.823,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
    Textbooks & Study Guides,103.022,102.333,101.792,100.953,100.194,100.194,100.194,100.364,100.431,100.431,100.391,100.421,100.482,100.482,100.482,99.682,99.918,99.918,100.559,100.559,100.362,100.362,100.843,100.843,100.07,100.07,99.931,99.931,100.006,100.006,99.617,99.617,98.772,98.772,98.806,98.694,98.471,98.471,97.018,96.839,96.61,96.61,96.61,96.317,96.023,96.023,95.952,95.087,94.732,94.741,92.83,89.886,89.503,89.503,88.789,88.2,88.401,88.741,88.39,86.636,86.037,85.998,85.708,84.032,82.375,82.375,82.291,79.869,79.435,79.435,79.141,77.193,77.008,77.008,76.827,75.707,75.386,75.386,74.909,74.816,74.115,73.52,72.22,70.091,69.818,69.818,68.744,68.637,67.237,66.217,65.875,65.19,66.162,66.162,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
  Miscellaneous Goods & Services,101.775,101.082,99.292,98.57,98.541,98.552,98.167,98.091,98.373,98.496,98.389,98.466,98.598,99.837,99.894,100.125,99.999,99.984,99.637,99.882,99.826,99.195,98.351,98.84,98.905,98.586,98.164,98.399,98.823,98.732,98.042,98.424,98.396,98.274,98.388,98.743,98.66,97.517,97.021,97.229,97.354,97.068,96.125,95.546,94.949,94.965,94.637,94.537,94.22,94.176,94.051,93.572,93.284,93.186,93.071,92.857,92.817,92.905,92.818,92.848,92.499,92.393,92.033,91.886,89.706,89.767,89.6,89.055,88.482,88.29,87.578,87.401,87.107,84.797,83.348,83.602,83.639,81.623,79.691,79.541,77.465,75.26,73.563,73.75,75.302,74.157,74.453,74.885,74.725,73.771,72.751,72.028,71.872,71.441,70.936,70.841,70.86,70.37,70.121,69.808,69.64,69.282,69.033,68.375,68.341,68.425,68.145,67.48,67.535,67.427,67.14,66.475,66.713,66.642,66.54,65.969,65.813,65.104,64.893,64.193,64.026,63.063,61.769,59.59,59.447,59.3,59.365,58.003,57.994,56.933,55.293,55.013,54.83,53.512,53.368,53.238,53.112,51.748,51.326,51.226,51.206,50.995,50.85,50.856,50.794,48.817,47.761,47.746,47.771,47.737,47.605,47.611,47.548,47.487,47.259,47.402,47.397,45.084,43.52,43.577,43.658,42.953,41.474,41.502,41.443,40.919,40.066,39.914,38.94,38.061,37.722,36.971,36.141,35.184,33.889,33.649,33.405,33.416,33.197,33.187,33.106,33.078,32.974,31.809,31.713,31.633,31.416,31.356,31.227,31.254,31.177,31.21,30.548,29.449,29.113,28.946,28.812,26.546,25.106,24.909,24.498,24.19,23.816,21.949,21.878,21.806,21.713,21.609,21.571,21.535,21.539,21.536,21.532,21.272,20.723,20.759,20.755,20.493,20.334,20.299,19.971,19.366,19.322,19.313,19.257,19.269,19.234,19.192,19.179,19.21,19.081,18.863,18.849,18.848,18.651,18.556,18.554,18.584,18.826,18.823,18.822,18.822,18.822,18.823,18.822,18.837,18.837,18.827,18.827,18.841
    Personal Care,103.11,102.964,101.218,100.624,99.726,98.992,98.303,97.828,98.67,99.184,99.424,99.701,99.882,100.78,100.135,100.135,99.865,99.865,99.33,99.523,99.062,99.277,98.734,99.748,99.718,99.493,99.47,100.404,101.09,100.658,99.897,100.667,100.547,100.327,100.474,100.923,100.81,100.81,101.025,101.083,101.162,101.119,100.565,99.949,99.474,99.917,100.007,99.87,99.308,99.333,99.137,98.496,98.336,98.422,97.993,97.901,97.816,98.308,98.208,97.852,97.253,97.177,96.535,96.374,94.69,94.743,94.315,93.933,94.009,93.898,93.722,93.35,93.229,93.919,93.375,93.768,93.283,92.394,92.763,92.681,92.153,92.949,92.389,92.783,92.276,92.229,93.081,93.319,92.454,92.771,91.766,90.639,90.268,90.853,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Hairdressing,106.727,107.334,103.308,102.532,100.362,99.499,99.116,99.914,99.914,99.914,99.914,99.914,99.914,99.914,99.914,100.029,100.029,100.029,98.516,98.516,98.559,98.559,98.559,98.626,98.588,98.356,98.008,98.023,97.892,97.495,97.365,97.365,97.337,97.337,96.445,96.445,96.456,96.56,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Personal Grooming Services,104.179,103.892,101.933,101.745,101.258,101.186,101.117,101.112,101.112,100.855,100.761,100.715,100.622,100.585,100.512,100.099,99.707,99.682,99.629,99.629,100.344,100.077,99.82,100.299,100.201,100.146,99.821,99.892,99.466,99.466,99.466,99.371,99.371,99.181,99.181,99.186,98.807,99.15,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Personal Care,101.686,101.393,100.356,99.644,98.922,97.95,96.923,95.909,97.326,98.297,98.74,99.225,99.568,101.095,100.04,100.179,99.885,99.896,99.488,99.828,98.71,99.198,98.349,99.91,99.91,99.618,99.832,101.437,102.862,102.24,100.951,102.342,102.14,101.831,102.4,103.184,103.139,102.962,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Alcoholic Drinks & Tobacco,111.302,106.466,100.663,100.351,100.435,99.189,98.796,98.861,99.092,99.041,99.047,98.91,99.091,99.048,99.464,100.108,100.104,100.324,100.255,100.492,100.674,96.86,94.64,94.75,95.193,94.619,94.599,94.537,94.577,94.397,94.045,94.342,94.583,94.417,94.515,94.472,94.958,89.65,87.827,88.378,88.547,87.895,87.844,87.81,87.88,87.395,87.292,87.317,87.241,86.801,86.637,86.488,86.361,85.739,85.918,85.915,86.075,85.736,85.588,85.505,85.539,85.057,85.06,85.025,82.344,82.264,82.263,82.253,81.433,81.103,81.113,81.061,81.041,74.551,71.361,71.364,71.464,67.114,63.558,63.506,59.638,54.283,51.091,51.005,54.85,52.175,52.199,52.478,52.508,49.743,48.351,47.863,47.584,45.704,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Spirits & Wine,100.329,97.681,98.379,97.101,97.016,97.335,96.918,97.294,98.464,98.686,97.7,97.704,97.895,97.053,97.341,101.102,100.383,101.174,100.365,102.188,102.496,102.967,102.948,103.836,105.49,103.298,102.857,102.809,103.173,103.441,101.459,103.292,104.837,103.347,104.93,104.341,107.345,104.676,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Beer,103.678,99.955,99.038,98.171,98.878,94.905,95.231,95.288,95.687,95.076,96.206,95.195,96.307,96.924,99.644,100.206,99.717,100.433,101.115,100.96,101.443,100.522,102.645,102.575,104.787,105.205,106.427,105.911,106.31,107.854,107.019,107.516,107.852,108.158,107.093,107.431,108.25,99.41,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Cigarettes,115.09,109.576,101.458,101.458,101.458,100.405,99.879,99.879,99.879,99.879,99.879,99.879,99.879,99.879,99.879,99.879,100.119,100.123,100.116,100.131,100.248,95.283,92.071,92.071,92.056,91.626,91.506,91.506,91.439,90.94,90.94,90.94,90.94,90.94,90.94,90.94,90.94,85.664,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Personal Effects,96.941,97.839,97.776,96.254,97.256,97.352,97.727,98.099,94.906,94.994,93.755,93.544,93.637,98.583,99.504,100.241,100.268,99.988,99.361,100.038,101.022,101.901,101.635,101.216,101.164,100.54,99.943,97.849,98.24,99.175,97.595,97.262,97.261,97.654,97.991,99.127,98.651,98.871,98.095,98.359,99.04,98.621,98.379,99.103,98.701,98.772,98.996,98.825,98.784,99.315,100.156,99.643,98.562,98.632,99.059,97.955,98.014,97.505,97.542,99.027,99.002,99.235,98.134,98.407,96.723,97.45,96.795,95.772,94.944,95.015,93.717,93.944,91.663,92.056,93.143,94.015,95.903,97.11,95.728,94.74,94.144,94.506,94.098,94.422,93.171,92.758,92.739,94.415,93.773,95.199,95.135,94.359,93.25,94.553,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Jewellery & Watches,92.836,95.296,94.435,92.298,93.748,95.845,96.837,97.671,97.83,96.22,96.792,99.112,97.071,100.266,100,100.203,100.09,99.708,98.946,99.043,99.883,102.112,102.096,101.899,101.739,101.558,101.796,101.44,101.525,101.418,101.977,101.427,101.921,101.991,101.375,100.455,100.56,100.56,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
